ID;RDKK_ID;SUBCOMMODITY_ID;IMPORT_FILE_ID;QTY_P1;QTY_P2;QTY_P3;STATUS_CARRYOVER;RDKKDETAILS_ID_CARRYOVER;QTY_CARRYOVER;QTY_ACC;QTY_SISA;CREATED_AT;UPDATED_AT;ACTION_BY;IP_ADDRESS;Start_Ts;End_Ts;Start_Date;End_Date;Record_Deleted_Flag;Ctl_Id;File_Id;Process_Name;Process_Id;Update_Process_Name;Update_Process_Id
1228828015;1228811537;2060107;57556;200000.000;0.000;0.000;1;1193525727;0.000;200000.000;200000.000;2020-05-06;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1227860671;1227844193;2060107;57507;200000.000;0.000;0.000;1;1190804995;0.000;200000.000;200000.000;2020-05-06;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1123705732;1123689254;2060119;52019;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2020-04-04;2020-04-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2155585203;2155568893;1010009;122467;100.000;50.000;50.000;0;0;0.000;200.000;200.000;2021-02-19;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1460216529;1460200149;2060107;73271;200000.000;0.000;0.000;1;1382749230;1500000.000;1700000.000;1700000.000;2020-09-08;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2331942524;2331926214;1010006;134381;42.000;42.000;42.000;0;0;0.000;126.000;126.000;2021-04-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2354761852;2354745542;1010006;135984;0.000;464.000;0.000;0;0;0.000;464.000;464.000;2021-04-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2636845535;2636829232;2060166;155962;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-05-18;2021-07-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1709650833;1709634453;2060131;93942;200000.000;0.000;0.000;1;1485760488;0.000;200000.000;0.000;2020-10-06;2020-10-23;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
993322787;993306309;2060131;44746;150000.000;0.000;0.000;1;0;0.000;150000.000;0.000;2020-01-28;2020-01-30;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1758099821;1758083441;2060107;96427;200000.000;0.000;0.000;1;1464922741;0.000;200000.000;0.000;2020-10-08;2020-10-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3129388712;3129372409;2060190;184802;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-25;2022-01-15;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2925383099;2925366796;2060159;173203;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-08;2021-12-22;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2399297098;2399280795;1010007;139358;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-04-28;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1344211850;1344195372;2060131;64423;200000.000;0.000;0.000;1;1257272746;0.000;200000.000;0.000;2020-07-04;2020-07-30;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1053088983;1053072505;2060131;47945;150000.000;0.000;0.000;1;1003010318;0.000;150000.000;0.000;2020-02-17;2020-02-28;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1400530987;1400514509;2060119;68133;200000.000;0.000;0.000;1;1328998967;0.000;200000.000;0.000;2020-08-09;2020-08-14;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1149980820;1149964342;2060131;53377;200000.000;0.000;0.000;1;1095908536;0.000;200000.000;0.000;2020-04-05;2020-04-07;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1208019416;1208002938;2060131;56492;200000.000;0.000;0.000;1;1137188054;0.000;200000.000;0.000;2020-05-06;2020-05-06;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1200103655;1200087177;2060131;56079;200000.000;0.000;0.000;1;1139172778;700000.000;900000.000;900000.000;2020-05-05;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1256945685;1256929207;2060131;59481;200000.000;0.000;0.000;1;1203662245;0.000;200000.000;0.000;2020-06-06;2020-06-13;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
996889322;996872844;2060131;44921;150000.000;0.000;0.000;1;0;0.000;150000.000;0.000;2020-01-28;2020-01-31;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2762657354;2762641051;2060157;162724;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-16;2021-08-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2002682845;2002666472;1010007;111715;300.000;300.000;0.000;0;0;0.000;600.000;600.000;2021-02-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1566137680;1566121300;1010005;80404;120.000;0.000;0.000;1;1566137673;120.000;240.000;240.000;2020-09-22;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2065591509;2065575136;2060150;116125;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-02-06;2021-02-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1281102727;1281086249;2060131;60713;200000.000;0.000;0.000;1;1203764375;0.000;200000.000;0.000;2020-06-07;2020-06-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1020909962;1020893484;2060119;46293;150000.000;0.000;0.000;1;966752299;0.000;150000.000;0.000;2020-02-11;2020-03-04;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2442036354;2442020051;1010008;142529;0.000;0.000;100.000;0;0;0.000;100.000;100.000;2021-04-30;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1803644845;1803628465;2060131;98835;200000.000;0.000;0.000;1;1727023783;0.000;200000.000;0.000;2020-11-08;2020-11-09;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2882490270;2882473967;2060158;170599;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-11-02;2021-11-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1507374871;1507358491;1010005;76141;90.000;90.000;90.000;0;0;0.000;270.000;270.000;2020-09-15;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2678271780;2678255477;2060155;158293;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-11;2021-07-19;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1008837202;1008820724;2060107;45663;150000.000;0.000;0.000;1;955344196;150000.000;300000.000;300000.000;2020-02-11;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2517994621;2517978318;1010009;148122;50.000;50.000;77.000;0;0;0.000;177.000;77.000;2021-05-04;2021-08-14;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3083958796;3083942493;2060171;181974;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-20;2021-12-30;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2797801897;2797785594;2060168;165258;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-08-06;2021-09-10;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2014981089;2014964716;1010007;112667;150.000;150.000;0.000;1;2014971212;300.000;600.000;600.000;2021-02-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1940934382;1940918009;1010006;106794;100.000;0.000;100.000;1;1940881630;100.000;300.000;300.000;2021-02-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2203962756;2203946446;1010010;126219;500.000;500.000;500.000;1;2203920833;1000.000;2500.000;2500.000;2021-02-21;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3032037115;3032020812;2060191;179041;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-17;2022-01-13;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
969073891;969057413;2060119;43500;150000.000;0.000;0.000;1;0;0.000;150000.000;0.000;2020-01-27;2020-02-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2054214689;2054198316;2060150;115537;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-02-05;2021-02-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1373454917;1373438439;1060011;1;3.000;0.000;0.000;0;0;0.000;3.000;3.000;2020-08-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2686300759;2686284456;2060143;158713;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-12;2021-07-19;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3070871393;3070855090;2060205;181281;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-19;2021-12-20;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1321822791;1321806313;2060107;63282;200000.000;0.000;0.000;1;1297976423;0.000;200000.000;0.000;2020-07-04;2020-07-13;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2754765211;2754748908;2060145;162318;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-16;2021-08-13;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2209515772;2209499462;1010010;126569;500.000;500.000;500.000;0;0;0.000;1500.000;1500.000;2021-02-21;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2347194999;2347178689;1010006;135438;72.000;72.000;28.000;0;0;0.000;172.000;172.000;2021-04-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1891390706;1891374333;2060161;103616;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-01-05;2021-01-16;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2700553655;2700537352;2060167;159490;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-14;2021-07-18;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1037522824;1037506346;2060131;47133;150000.000;0.000;0.000;1;998314746;40000.000;190000.000;0.000;2020-02-12;2020-02-26;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2869806732;2869790429;2060170;169920;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-11-01;2021-11-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1503586716;1503570336;2060131;75567;200000.000;0.000;0.000;1;1426204719;0.000;200000.000;0.000;2020-09-09;2020-09-15;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2838881908;2838865605;2060181;168016;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2021-10-14;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3005615062;3005598759;2060206;177508;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2021-12-12;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1910238402;1910222029;2060149;104652;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-01-05;2021-01-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2960466700;2960450397;2060201;175002;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-09;2021-12-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2921764568;2921748265;2060171;173021;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-08;2021-12-13;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1521602756;1521586376;1010005;77737;8.000;0.000;25.000;0;0;0.000;33.000;33.000;2020-09-20;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1250934757;1250918279;2060119;59159;200000.000;0.000;0.000;1;1186486884;0.000;200000.000;0.000;2020-06-06;2020-06-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3058891026;3058874723;2060172;180609;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-18;2021-12-21;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1108025928;1108009450;2060107;51214;200000.000;0.000;0.000;1;1056671359;0.000;200000.000;0.000;2020-04-03;2020-04-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1204342428;1204325950;2060131;56296;200000.000;0.000;0.000;1;1145375093;0.000;200000.000;0.000;2020-05-06;2020-05-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1075711856;1075695378;2060119;49478;200000.000;0.000;0.000;1;1031799750;0.000;200000.000;0.000;2020-03-06;2020-03-18;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1607482410;1607466030;1010003;84464;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2020-09-24;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1643030545;1643014165;1010001;87502;75.000;0.000;75.000;1;1643030538;150.000;300.000;300.000;2020-09-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2555867022;2555850719;1010010;150943;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-05-06;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2485501762;2485485459;1010008;145707;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-05-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2018337064;2018320691;1010007;113003;450.000;450.000;0.000;0;0;0.000;900.000;900.000;2021-02-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1247034126;1247017648;2060119;58949;200000.000;0.000;0.000;1;1176871040;0.000;200000.000;0.000;2020-06-06;2020-06-29;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1653853952;1653837572;1010005;88615;125.000;125.000;125.000;1;1653853945;750.000;1125.000;1125.000;2020-09-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
992559220;992542742;2060131;44704;150000.000;0.000;0.000;1;0;0.000;150000.000;150000.000;2020-01-28;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1206508746;1206492268;2060131;56408;200000.000;0.000;0.000;1;1149261213;0.000;200000.000;0.000;2020-05-06;2020-05-09;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2353145321;2353129011;1010006;135893;400.000;400.000;400.000;0;0;0.000;1200.000;1200.000;2021-04-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1226690880;1226674402;2060107;57444;200000.000;0.000;0.000;1;1119068722;0.000;200000.000;0.000;2020-05-06;2020-05-09;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2884756611;2884740308;2060146;170725;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-11-02;2021-11-04;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2614474529;2614458226;2060165;154821;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-05-12;2021-05-16;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2020585401;2020569028;1010007;113150;0.000;0.000;0.000;1;0;0.000;0.000;0.000;2021-02-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1638931422;1638915042;1010004;87068;225.000;0.000;0.000;1;1638931380;450.000;675.000;675.000;2020-09-25;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2633723773;2633707470;2060166;155808;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-05-18;2021-05-20;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2675259169;2675242866;2060155;158139;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-10;2021-07-24;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3052727911;3052711608;2060159;180252;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-18;2021-12-26;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1399250946;1399234468;2060119;68056;200000.000;0.000;0.000;1;1328739988;0.000;200000.000;0.000;2020-08-09;2020-08-19;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1185252497;1185236019;2060119;55309;200000.000;0.000;0.000;1;1123970542;0.000;200000.000;0.000;2020-05-04;2020-05-10;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2587012997;2586996694;1010010;153218;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-05-06;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1412680054;1412663576;2060131;68777;200000.000;0.000;0.000;1;1353563514;1300000.000;1500000.000;1500000.000;2020-08-09;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2306557339;2306541029;2060140;132918;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-04-02;2021-04-03;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2652405807;2652389504;2060154;156753;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-05-19;2021-06-05;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1190571104;1190554626;2060107;55582;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2020-05-05;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1379397007;1379380529;2060107;67006;200000.000;0.000;0.000;1;1318902909;0.000;200000.000;0.000;2020-08-08;2020-08-15;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1750841521;1750825141;2060107;96042;200000.000;0.000;0.000;1;1456977713;1700000.000;1900000.000;1900000.000;2020-10-08;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2359380830;2359364520;1010006;136341;75.000;87.000;0.000;0;0;0.000;162.000;162.000;2021-04-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1685302131;1685285751;1010002;90736;40.000;40.000;0.000;1;1685302117;360.000;440.000;440.000;2020-09-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1577164374;1577147994;1010005;81153;8.000;0.000;8.000;1;1577164332;16.000;32.000;32.000;2020-09-22;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2448880660;2448864357;1010008;142970;50.000;0.000;50.000;1;2448876915;150.000;250.000;250.000;2021-04-30;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2910932292;2910915989;2060147;172468;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-08;2021-12-25;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2760265769;2760249466;2060157;162605;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-16;2021-07-24;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1355176573;1355160095;2060131;64990;200000.000;0.000;0.000;1;1268217428;0.000;200000.000;0.000;2020-07-05;2020-07-09;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2155234118;2155217808;1010009;122425;30.000;0.000;42.000;1;2155224675;161.000;233.000;233.000;2021-02-19;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1409753606;1409737128;2060131;68609;200000.000;0.000;0.000;1;1348060702;0.000;200000.000;0.000;2020-08-09;2020-08-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2147504634;2147488324;2060149;121935;200000.000;0.000;0.000;1;2066365765;0.000;200000.000;200000.000;2021-02-19;2021-02-21;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2526408131;2526391828;1010009;148689;55.000;55.000;55.000;0;0;0.000;165.000;165.000;2021-05-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2834625607;2834609304;2060182;167799;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-10-14;2022-01-03;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2977119231;2977102928;2060202;175877;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-09;2021-12-15;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1677775570;1677759190;1010002;90253;0.000;0.000;0.000;1;1677775563;0.000;0.000;0.000;2020-09-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2250762950;2250746640;1010010;129537;25.000;25.000;0.000;1;2250752387;50.000;100.000;100.000;2021-02-21;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2788156961;2788140658;2060141;164649;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2021-08-01;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1617525436;1617509056;1010003;85255;50.000;50.000;0.000;0;0;0.000;100.000;100.000;2020-09-25;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1214557213;1214540735;2060107;56828;200000.000;0.000;0.000;1;1108068306;0.000;200000.000;0.000;2020-05-06;2020-05-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2518187611;2518171308;1010009;148136;80.000;80.000;0.000;0;0;0.000;160.000;160.000;2021-05-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1984322279;1984305906;1010007;110112;17.000;17.000;17.000;1;1984318443;51.000;102.000;102.000;2021-02-03;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3019882007;3019865704;2060184;178341;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-17;2021-12-31;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1261289003;1261272525;2060131;59698;200000.000;0.000;0.000;1;1210929911;0.000;200000.000;0.000;2020-06-06;2020-06-07;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2404003331;2403987028;1010007;139708;400.000;400.000;0.000;0;0;0.000;800.000;800.000;2021-04-29;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1350838715;1350822237;2060131;64766;200000.000;0.000;0.000;1;1263941114;0.000;200000.000;0.000;2020-07-05;2020-07-10;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2884368454;2884352151;2060146;170704;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-11-02;2021-11-15;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2400103568;2400087265;1010007;139400;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-04-28;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3057468185;3057451882;2060172;180539;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-18;2021-12-22;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
